profile	1.1.0	1.1.0-c3781bc-dirty-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.4.152	# Last updated Mon Mar 24 15:14:36 2025

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
   0.0181935	    0.024862	     99.3758	        2571	 7.07642e-06	     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=exterior_t,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,dagger,zero_copy,p2p=1	# 398.52 Gflop/s, 562.62 GB/s, tuning took 0.025324 seconds at Sun Aug 18 11:47:14 2024
   0.0152589	   0.0208519	     99.3966	         132	 0.000115598	     12x24x24x36	N4quda4blas11multicaxpy_IdEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,Nxz=2,Nyw=1	# 413.29 Gflop/s, 1239.87 GB/s, tuning took 0.020181 seconds at Sun Aug 18 11:55:26 2024
   0.0151583	   0.0207143	     99.4173	        1048	  1.4464e-05	  bytes=23887872	cudaMemsetAsync	zero,color_spinor_field.cpp,400	# 0.00 Gflop/s, 1651.54 GB/s, tuning took 0.001034 seconds at Sun Aug 18 11:46:26 2024
   0.0144531	   0.0197506	     99.4371	         263	 5.49547e-05	     12x24x24x36	N4quda4blas6caxpy_IfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	# 434.68 Gflop/s, 1304.05 GB/s, tuning took 0.016890 seconds at Sun Aug 18 11:47:21 2024
   0.0133304	   0.0182164	     99.4553	         915	 1.45687e-05	     12x24x24x36	N4quda4blas5Norm2IdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	# 819.83 Gflop/s, 1639.67 GB/s, tuning took 0.175848 seconds at Sun Aug 18 11:46:39 2024
   0.0133089	   0.0181871	     99.4735	        2571	 5.17654e-06	     12x24x24x36	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,comm=0001,topo=1112,order=01,dagger,nFace=1,device-device	# 32.05 Gflop/s, 384.55 GB/s, tuning took 0.227524 seconds at Sun Aug 18 11:46:59 2024
   0.0131777	   0.0180078	     99.4915	        1268	 1.03925e-05	        4x8x8x18	N4quda4blas11multicaxpy_IfEE	GPU-offline,cmem,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=3,Nyw=1	# 510.79 Gflop/s, 851.32 GB/s, tuning took 0.011788 seconds at Sun Aug 18 11:54:43 2024
   0.0125667	   0.0171728	     99.5087	         345	 3.64251e-05	     12x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,PreserveBasis	# 0.00 Gflop/s, 1311.61 GB/s, tuning took 0.014785 seconds at Sun Aug 18 11:47:20 2024
    0.011987	   0.0163807	     99.5251	         265	 4.52341e-05	     12x24x24x36	N4quda4blas4CdotIdfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	# 528.09 Gflop/s, 1056.19 GB/s, tuning took 0.365045 seconds at Sun Aug 18 11:47:21 2024
   0.0112435	   0.0153646	     99.5404	          10	  0.00112435	        8x8x8x18	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEENS3_IfLi48ELi1ELS4_2ELb1EfEEEEEE	GPU-offline,vol=9216stride=4608precision=4geometry=1Nc=48,vol=9216stride=4608precision=4geometry=1Nc=48,fine-grained	# 0.00 Gflop/s, 302.16 GB/s, tuning took 3.488006 seconds at Sun Aug 18 11:51:13 2024
   0.0110572	   0.0151101	     99.5555	         297	 3.72297e-05	     12x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,RelBasis	# 0.00 Gflop/s, 1283.27 GB/s, tuning took 0.015009 seconds at Sun Aug 18 11:54:36 2024
     0.01084	   0.0148132	     99.5703	         297	 3.64983e-05	     12x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,NonRelBasis	# 0.00 Gflop/s, 1308.99 GB/s, tuning took 0.014696 seconds at Sun Aug 18 11:54:44 2024
   0.0106455	   0.0145474	     99.5849	           2	  0.00532275	        8x8x8x18	N4quda10BlockOrthoIffLi2ELi1ELi24ELi2ELi32EEE	GPU-offline,cmem,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=768,block_size=2x2x2x1,n_block_ortho=1,mVec=1	# 675.51 Gflop/s, 372.33 GB/s, tuning took 1.159743 seconds at Sun Aug 18 11:53:57 2024
  0.00941436	   0.0128651	     99.5978	         124	 7.59223e-05	     24x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3,NonRelBasis	# 0.00 Gflop/s, 1258.54 GB/s, tuning took 0.023304 seconds at Sun Aug 18 11:46:26 2024
  0.00940545	   0.0128529	     99.6106	         165	 5.70027e-05	     12x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEENS2_IdLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPfPKdEEEE	GPU-offline,cmem,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,PreserveBasis	# 0.00 Gflop/s, 1257.20 GB/s, tuning took 0.017014 seconds at Sun Aug 18 11:54:36 2024
  0.00902609	   0.0123345	     99.6229	          96	 9.40218e-05	     12x24x24x36	N4quda4blas9axpyZpbx_IfEE	GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3	# 254.07 Gflop/s, 1270.34 GB/s, tuning took 0.021218 seconds at Sun Aug 18 11:47:21 2024
  0.00900864	   0.0123106	     99.6352	          68	  0.00013248	8x8x8x18,4x4x4x18	N4quda14RestrictLaunchIffLi2ELi24ELi2ELi32EEE	GPU-offline,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24,vol=1152,parity=2,precision=4,order=2,Ns=2,Nc=32	# 854.82 Gflop/s, 886.26 GB/s, tuning took 1.239344 seconds at Sun Aug 18 11:54:19 2024
  0.00894296	   0.0122209	     99.6475	           8	  0.00111787	bytes=1698693120	cudaMemset	zero,gauge_field.cpp,1186	# 0.00 Gflop/s, 1519.58 GB/s, tuning took 0.007875 seconds at Sun Aug 18 11:47:36 2024
  0.00781981	    0.010686	     99.6582	         131	 5.96932e-05	     12x24x24x36	N4quda4blas10multiaxpy_IfEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,Nxz=1,Nyw=1	# 200.09 Gflop/s, 1200.53 GB/s, tuning took 0.018089 seconds at Sun Aug 18 11:47:21 2024
  0.00753371	   0.0102951	     99.6685	         100	 7.53371e-05	     24x24x24x36	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3,RelBasis	# 0.00 Gflop/s, 1268.32 GB/s, tuning took 0.023290 seconds at Sun Aug 18 11:46:26 2024
  0.00728542	  0.00995579	     99.6784	          16	 0.000455339	        8x8x8x18	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEENS3_IfLi48ELi1ELS4_2ELb1EfEEEEEE	GPU-offline,vol=9216stride=5760precision=4geometry=8Nc=48,vol=9216stride=5760precision=4geometry=8Nc=48,fine-grained,ghost	# 0.00 Gflop/s, 803.12 GB/s, tuning took 2.021710 seconds at Sun Aug 18 11:51:08 2024
  0.00644478	  0.00880702	     99.6872	         594	 1.08498e-05	        4x8x8x18	N4quda4blas11multicaxpy_IfEE	GPU-offline,cmem,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=2,Nyw=1	# 326.18 Gflop/s, 652.35 GB/s, tuning took 0.011824 seconds at Sun Aug 18 11:54:43 2024
  0.00642662	  0.00878221	      99.696	          48	 0.000133888	     12x24x24x36	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0001,xpay,comm=0001	# 2526.33 Gflop/s, 2111.27 GB/s, tuning took 0.207504 seconds at Sun Aug 18 11:46:27 2024
   0.0063191	  0.00863528	     99.7046	          68	  9.2928e-05	4x4x4x18,8x8x8x18	N4quda16ProlongateLaunchIffLi2ELi24ELi2ELi32EEE	GPU-offline,vol=1152,parity=2,precision=4,order=2,Ns=2,Nc=32,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24	# 1218.64 Gflop/s, 1263.47 GB/s, tuning took 0.265200 seconds at Sun Aug 18 11:54:19 2024
  0.00600324	  0.00820364	     99.7128	         498	 1.20547e-05	        8x8x8x18	N4quda4blas4CdotIdfEE	GPU-offline,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24	# 293.57 Gflop/s, 587.15 GB/s, tuning took 0.082194 seconds at Sun Aug 18 11:53:55 2024
  0.00590576	  0.00807042	     99.7209	        1884	 3.13469e-06	    bytes=294912	cudaMemsetAsync	zero,color_spinor_field.cpp,400	# 0.00 Gflop/s, 94.08 GB/s, tuning took 0.000811 seconds at Sun Aug 18 11:54:42 2024
   0.0056197	  0.00767951	     99.7286	          48	 0.000117077	     24x24x24x36	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3	# 408.07 Gflop/s, 1224.21 GB/s, tuning took 0.785952 seconds at Sun Aug 18 11:51:44 2024
  0.00538488	  0.00735863	     99.7359	           2	  0.00269244	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeAV,Dynamic,GPU-device	# 2555.20 Gflop/s, 1419.55 GB/s, tuning took 9.209345 seconds at Sun Aug 18 11:47:46 2024
  0.00533436	  0.00728959	     99.7432	           2	  0.00266718	        8x8x8x18	N4quda13CalculateYhatIL19QudaFieldLocation_s2EfNS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEES5_S5_Li48ELi4ELi2ELb0ELb1EEE	GPU-offline,vol=9216stride=5760precision=4geometry=8Nc=48,GPU-device,comm=0001,mma,1xfp16,m16n8k8	# 24329.11 Gflop/s, 51970.03 GB/s, tuning took 0.029949 seconds at Sun Aug 18 11:51:17 2024
  0.00498005	  0.00680541	       99.75	           1	  0.00498005	     24x24x24x36	N4quda7RNGInitE	GPU-offline,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.680649 seconds at Sun Aug 18 11:46:26 2024
  0.00486946	  0.00665429	     99.7567	           2	  0.00243473	        8x8x8x18	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EfEENS3_IfLi48ELi1ELS4_13ELb1EfEEEEEE	GPU-offline,vol=9216stride=5760precision=4geometry=8Nc=48,vol=9216stride=5760precision=4geometry=8Nc=48,fine-grained	# 0.00 Gflop/s, 1395.38 GB/s, tuning took 11.752271 seconds at Sun Aug 18 11:51:28 2024
  0.00469555	  0.00641664	     99.7631	          18	 0.000260864	        8x8x8x18	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeConvert,GPU-device	# 1.70 Gflop/s, 1302.36 GB/s, tuning took 1.471865 seconds at Sun Aug 18 11:48:07 2024
  0.00452744	  0.00618691	     99.7693	           4	  0.00113186	        8x8x8x18	N4quda12DslashCoarseIfffLi2ELi24ELb1ELb1ELb0ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24,comm=0001,full,halo=00000011,n_rhs=1	# 1349.93 Gflop/s, 1381.98 GB/s, tuning took 5.989285 seconds at Sun Aug 18 11:51:51 2024
  0.00446976	  0.00610808	     99.7754	         297	 1.50497e-05	        4x8x8x18	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=1,Nyw=5,max_nyw_tile=8	# 587.88 Gflop/s, 1175.75 GB/s, tuning took 0.083110 seconds at Sun Aug 18 11:54:43 2024
  0.00428016	  0.00584898	     99.7813	         297	 1.44113e-05	        4x8x8x18	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=1,Nyw=4,max_nyw_tile=8	# 491.13 Gflop/s, 982.27 GB/s, tuning took 0.070577 seconds at Sun Aug 18 11:54:43 2024
  0.00407033	  0.00556224	     99.7868	         297	 1.37048e-05	        4x8x8x18	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=1,Nyw=3,max_nyw_tile=8	# 387.34 Gflop/s, 774.68 GB/s, tuning took 0.056485 seconds at Sun Aug 18 11:54:43 2024
   0.0040605	  0.00554882	     99.7924	           2	  0.00203025	        4x4x4x18	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi8192ELb1ENS_5gauge10FieldOrderIfLi64ELi1EL21QudaGaugeFieldOrder_s13ELb1EfEENS3_IfLi64ELi1ELS4_2ELb1EfEEEEEE	GPU-offline,vol=1152stride=864precision=4geometry=8Nc=64,vol=1152stride=864precision=4geometry=8Nc=64,fine-grained	# 0.00 Gflop/s, 446.24 GB/s, tuning took 9.340368 seconds at Sun Aug 18 11:54:16 2024
  0.00386964	    0.005288	     99.7977	         297	 1.30291e-05	        4x8x8x18	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=1,Nyw=2,max_nyw_tile=8	# 271.62 Gflop/s, 543.24 GB/s, tuning took 0.042467 seconds at Sun Aug 18 11:54:43 2024
  0.00383386	   0.0052391	     99.8029	          48	  7.9872e-05	     24x24x24x36	N4quda4blas12MaxDeviationIdfEE	GPU-offline,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3	# 0.00 Gflop/s, 1196.31 GB/s, tuning took 0.684940 seconds at Sun Aug 18 11:51:43 2024
  0.00379888	   0.0051913	     99.8081	         377	 1.00766e-05	        4x8x8x18	N4quda4blas11multicaxpy_IfEE	GPU-offline,cmem,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=4,Nyw=1	# 702.41 Gflop/s, 1053.61 GB/s, tuning took 0.011582 seconds at Sun Aug 18 11:54:43 2024
  0.00370819	  0.00506737	     99.8132	         320	 1.15881e-05	        8x8x8x18	N4quda10CopySpinorIffLi2ELi24ENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi1EL16QudaFieldOrder_s2EffLb0ELb0EEES4_EE	GPU-offline,cmem,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=24	# 0.00 Gflop/s, 610.79 GB/s, tuning took 0.011182 seconds at Sun Aug 18 11:53:19 2024
  0.00358794	  0.00490304	     99.8181	         297	 1.20806e-05	        4x8x8x18	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=1,Nyw=1,max_nyw_tile=8	# 146.47 Gflop/s, 292.94 GB/s, tuning took 0.026762 seconds at Sun Aug 18 11:54:43 2024
  0.00355192	  0.00485382	     99.8229	           2	  0.00177596	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeUV,tile_size=3x2x1,dim=1,dir=fwd,nFace=1,GPU-device	# 1936.90 Gflop/s, 1129.86 GB/s, tuning took 2.730805 seconds at Sun Aug 18 11:48:11 2024
  0.00354782	  0.00484822	     99.8278	           2	  0.00177391	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeUV,tile_size=3x2x1,dim=1,dir=back,nFace=1,GPU-device	# 1939.14 Gflop/s, 1131.16 GB/s, tuning took 2.747862 seconds at Sun Aug 18 11:49:28 2024
   0.0035369	   0.0048333	     99.8326	           2	  0.00176845	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeUV,tile_size=3x2x1,dim=0,dir=fwd,nFace=1,GPU-device	# 1945.13 Gflop/s, 1134.66 GB/s, tuning took 2.731133 seconds at Sun Aug 18 11:47:49 2024
  0.00353348	  0.00482863	     99.8374	           4	 0.000883371	        8x8x8x18	N4quda10CopySpinorIffLi2ELi768ENS_11colorspinor12FieldOrderCBIfLi2ELi768ELi1EL16QudaFieldOrder_s9EffLb0ELb0EEENS2_IfLi2ELi768ELi1ELS3_2EffLb0ELb0EEEEE	GPU-offline,cmem,vol=9216,parity=2,precision=4,order=2,Ns=2,Nc=768	# 0.00 Gflop/s, 256.40 GB/s, tuning took 0.186796 seconds at Sun Aug 18 11:53:57 2024
  0.00353348	  0.00482862	     99.8422	           2	  0.00176674	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeUV,tile_size=3x2x1,dim=0,dir=back,nFace=1,GPU-device	# 1947.00 Gflop/s, 1135.75 GB/s, tuning took 2.728228 seconds at Sun Aug 18 11:49:09 2024
  0.00352938	  0.00482302	     99.8471	           2	  0.00176469	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeUV,tile_size=3x2x1,dim=3,dir=fwd,nFace=1,GPU-device	# 1949.26 Gflop/s, 1137.07 GB/s, tuning took 2.722102 seconds at Sun Aug 18 11:48:49 2024
  0.00352256	   0.0048137	     99.8519	           2	  0.00176128	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeUV,tile_size=3x2x1,dim=3,dir=back,nFace=1,GPU-device	# 1953.04 Gflop/s, 1139.27 GB/s, tuning took 2.723357 seconds at Sun Aug 18 11:50:07 2024
  0.00352188	  0.00481277	     99.8567	           2	  0.00176094	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeUV,tile_size=3x2x1,dim=2,dir=fwd,nFace=1,GPU-device	# 1953.42 Gflop/s, 1139.50 GB/s, tuning took 2.713887 seconds at Sun Aug 18 11:48:30 2024
  0.00352188	  0.00481277	     99.8615	           2	  0.00176094	     24x24x24x36	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EfEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s4EffLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,cmem,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=72,comm=0001,computeUV,tile_size=3x2x1,dim=2,dir=back,nFace=1,GPU-device	# 1953.42 Gflop/s, 1139.50 GB/s, tuning took 2.714486 seconds at Sun Aug 18 11:49:47 2024
  0.00325018	  0.00444148	      99.866	          33	 9.84902e-05	     12x24x24x36	N4quda4blas11multicaxpy_IdEE	GPU-offline,cmem,vol=248832,parity=1,precision=4,order=4,Ns=4,Nc=3,vol=248832,parity=1,precision=8,order=2,Ns=4,Nc=3,Nxz=1,Nyw=1	# 242.54 Gflop/s, 1212.70 GB/s, tuning took 0.019094 seconds at Sun Aug 18 11:54:45 2024
  0.00324187	  0.00443013	     99.8704	         297	 1.09154e-05	        4x8x8x18	N4quda4blas11multicaxpy_IfEE	GPU-offline,cmem,vol=4608,parity=1,precision=4,order=2,Ns=2,Nc=24,Nxz=1,Nyw=1	# 162.11 Gflop/s, 486.32 GB/s, tuning took 0.012384 seconds at Sun Aug 18 11:54:43 2024
  0.00321839	  0.00439804	     99.8748	          72	 4.46998e-05	     24x24x24x36	N4quda4blas5Norm2IdfEE	GPU-offline,vol=497664,parity=2,precision=4,order=4,Ns=4,Nc=3	# 534.41 Gflop/s, 1068.81 GB/s, tuning took 0.537127 seconds at Sun Aug 18 11:47:32 2024
  0.00297233	   0.0040618	     99.8788	           4	 0.000743083	bytes=1146617856	cudaMemsetAsync	zero,color_spinor_field.cpp,400	# 0.00 Gflop/s, 1543.06 GB/s, tuning took 0.005226 seconds at Sun Aug 18 11:47:37 2024
